x1,x2,y
-297.59519038076155,-0.5951903807615231,0.1832699473132751
-295.5911823647295,-0.591182364729459,-0.0461747163319898
-293.58717434869743,-0.5871743486973948,-1.048681876566426
-291.5831663326653,-0.5831663326653307,0.1066418372688642
-289.5791583166333,-0.5791583166332666,-0.099721671721544
-287.5751503006012,-0.5751503006012024,1.353075750376403
-285.5711422845692,-0.5711422845691383,0.0529042782480128
-283.5671342685371,-0.5671342685370742,-0.176775210805738
-281.56312625250507,-0.56312625250501,0.3991948117563926
-279.5591182364729,-0.5591182364729459,0.0070392104676464
-277.5551102204409,-0.5551102204408818,-0.321537584974728
-275.55110220440883,-0.5511022044088176,0.213591341042367
-273.5470941883768,-0.5470941883767535,-0.0388518839735348
-271.5430861723447,-0.5430861723446894,-0.8078766507310838
-269.53907815631266,-0.5390781563126252,0.124808467285192
-267.5350701402806,-0.5350701402805611,-0.0922794976854161
-265.53106212424854,-0.531062124248497,2.5488795238210877
-263.5270541082165,-0.5270541082164328,0.0654417160111355
-261.5230460921844,-0.5230460921843687,-0.1661385978203755
-259.5190380761524,-0.5190380761523046,0.4890784793976868
-257.51503006012024,-0.5150300601202404,0.0165239915216808
-255.5110220440882,-0.5110220440881764,-0.2961674765260251
-253.50701402805612,-0.5070140280561123,0.2491760628339815
-251.5030060120241,-0.5030060120240482,-0.0309382860503654
-249.498997995992,-0.498997995991984,-0.6643739330294973
-247.49498997995997,-0.4949899799599199,0.1452654422572108
-245.49098196392788,-0.4909819639278557,-0.0844946984067756
-243.48697394789585,-0.4869739478957916,13.07149494301578
-241.48296593186376,-0.4829659318637275,0.0792884763410322
-239.4789579158317,-0.4789579158316633,-0.1557880127115438
-237.47494989979964,-0.4749498997995992,0.6117670719844694
-235.4709418837676,-0.4709418837675351,0.0268847706886318
-233.46693386773552,-0.4669338677354709,-0.2742651707799763
-231.46292585170343,-0.4629258517034068,0.2914136621545539
-229.4589178356714,-0.4589178356713427,-0.0223975172017347
-227.45490981963928,-0.4549098196392785,-0.5681792999246278
-225.4509018036072,-0.4509018036072144,0.1683781031435986
-223.4468937875752,-0.4468937875751503,-0.0763214048893178
-221.4428857715431,-0.4428857715430861,-4.676615095554135
-219.43887775551104,-0.438877755511022,0.0945799109812114
-217.43486973947896,-0.434869739478958,-0.1455752097782133
-215.43086172344687,-0.4308617234468939,0.7894533393951899
-213.4268537074149,-0.4268537074148297,0.0381832079323951
-211.4228456913828,-0.4228456913827656,-0.2548396016333571
-209.41883767535077,-0.4188376753507015,0.3422761115717057
-207.41482965931868,-0.4148296593186373,-0.0131936110966105
-205.41082164328665,-0.4108216432865732,-0.4984243100466908
-203.40681362725456,-0.4068136272545091,0.1946092599125746
-201.4028056112225,-0.4028056112224449,-0.0677201632209519
-199.3987975951904,-0.3987975951903808,-2.0687399735834524
-197.39478957915836,-0.3947895791583167,0.1114762221568734
-195.39078156312627,-0.3907815631262525,-0.1353849351728796
-193.3867735470942,-0.3867735470941884,1.0706097346924974
-191.38276553106212,-0.3827655310621243,0.0504878936812343
-189.3787575150301,-0.3787575150300601,-0.2372063838406328
-187.37474949899803,-0.374749498997996,0.4046623439356187
-185.370741482966,-0.3707414829659319,-0.0032901242215914
-183.3667334669339,-0.3667334669338677,-0.4448549935274756
-181.36272545090185,-0.3627254509018036,0.2245562171885367
-179.3587174348698,-0.3587174348697395,-0.0586564839505404
-177.35470941883773,-0.3547094188376753,-1.358084232515162
-175.35070140280567,-0.3507014028056112,0.1301700512103977
-173.3466933867736,-0.3466933867735471,-0.1251265906734105
-171.3426853707415,-0.342685370741483,1.585252834024805
-169.33867735470943,-0.3386773547094188,0.0638766537953356
-167.33466933867737,-0.3346693386773547,-0.220878890056994
-165.3306613226453,-0.3306613226452907,0.4830183798740183
-163.32665330661325,-0.3266533066132265,0.0073509341974658
-161.3226452905812,-0.3226452905811624,-0.4018473258837731
-159.31863727454913,-0.3186372745490983,0.2590053933154765
-157.31462925851707,-0.3146292585170341,-0.0490995364598379
-155.310621242485,-0.31062124248497,-1.0241789128686865
-153.30661322645295,-0.3066132264529059,0.1508966377177221
-151.3026052104209,-0.3026052104208417,-0.1147282248006941
-149.29859719438883,-0.2985971943887776,2.840851080339386
-147.29458917835677,-0.2945891783567135,0.0784394609677234
-145.2905811623247,-0.2905811623246493,-0.2055027700773476
-143.2865731462926,-0.2865731462925852,0.5845297542336806
-141.28256513026054,-0.2825651302605211,0.0187703597430834
-139.27855711422848,-0.2785571142284569,-0.3660618892913187
-137.27454909819642,-0.2745490981963928,0.2990150826372456
-135.27054108216436,-0.2705410821643287,-0.0390209179827727
-133.2665330661323,-0.2665330661322646,-0.8285317412885136
-131.26252505010024,-0.2625250501002004,0.1739475902741241
-129.25851703406818,-0.2585170340681363,-0.1041320567650525
-127.25450901803612,-0.2545090180360722,10.716261932323944
-125.25050100200406,-0.250501002004008,0.0942821219002474
-123.246492985972,-0.2464929859719439,-0.190814868600519
-121.24248496993994,-0.2424849699398797,0.7216145356216959
-119.23847695390788,-0.2384769539078156,0.0310132365400941
-117.23446893787582,-0.2344689378757515,-0.3353933391188133
-115.2304609218437,-0.2304609218436875,0.3460448606333943
-113.22645290581164,-0.2264529058116233,-0.0283934467009141
-111.22244488977958,-0.2224448897795592,-0.6987359443616381
-109.21843687374752,-0.2184368737474951,0.1996898416177587
-107.21442885771546,-0.2144288577154309,-0.0932910292945611
-105.2104208416834,-0.2104208416833668,-6.710594860296474
-103.20641282565134,-0.2064128256513027,0.1115309755764534
-101.20240480961928,-0.2024048096192385,-0.1766164711035469
-99.19839679358722,-0.1983967935871744,0.917739994871445
-97.19438877755516,-0.1943887775551103,0.0441306954755727
-95.1903807615231,-0.1903807615230461,-0.3084508379434507
-93.18637274549104,-0.186372745490982,0.4021655198074741
-91.18236472945898,-0.1823647294589179,-0.0171899403891429
-89.17835671342692,-0.1783567134268537,-0.6053387676478367
-87.17434869739486,-0.1743486973947896,0.2285922184767651
-85.17034068136275,-0.1703406813627255,-0.0821660634583275
-83.16633266533069,-0.1663326653306613,-2.6433121645008746
-81.16232464929863,-0.1623246492985972,0.1303389354232174
-79.15831663326657,-0.1583166332665331,-0.1627552911750381
-77.1543086172345,-0.1543086172344689,1.2232101318333088
-75.15030060120245,-0.1503006012024048,0.0581820104684009
-73.14629258517039,-0.1462925851703407,-0.28428056706409
-71.14228456913833,-0.1422845691382765,0.4704148773425538
-69.13827655310627,-0.1382765531062124,-0.0053819482983596
-67.1342685370742,-0.1342685370741483,-0.5341089790061087
-65.13026052104215,-0.1302605210420842,0.2612634773893405
-63.126252505010086,-0.1262525050100201,-0.0707237987750063
-61.122244488978026,-0.122244488977956,-1.6735321746060372
-59.118236472945966,-0.1182364729458919,0.1508933534279652
-57.11422845691385,-0.1142284569138277,-0.1491129708284746
-55.11022044088179,-0.1102204408817636,1.7688423801080837
-53.10621242484973,-0.1062124248496995,0.0732371191065126
-51.10220440881767,-0.1022044088176353,-0.2622081046882474
-49.09819639278561,-0.0981963927855712,0.5554333892850202
-47.09418837675355,-0.0941883767535071,0.0070615945831748
-45.09018036072149,-0.0901803607214429,-0.4773333173199382
-43.08617234468943,-0.0861723446893788,0.2985080830583144
-41.08216432865737,-0.0821643286573147,-0.0589346713971201
-39.07815631262531,-0.0781563126252505,-1.235491013014971
-37.07414829659325,-0.0741482965931864,0.1734264036646108
-35.07014028056119,-0.0701402805611223,-0.1355961609231604
-33.06613226452913,-0.0661322645290581,3.034349582175336
-31.06212424849707,-0.062124248496994,0.0893796869176718
-29.058116232464958,-0.0581162324649299,-0.2417442312604816
-27.05410821643289,-0.0541082164328657,0.6646753252568751
-25.050100200400838,-0.0501002004008016,0.0201758245393321
-23.04609218436877,-0.0460921843687375,-0.4304719151053608
-21.042084168336714,-0.0420841683366733,0.3414102901853919
-19.03807615230465,-0.0380761523046092,-0.0467712271585362
-17.034068136272595,-0.0340681362725451,-0.9838784167124132
-15.030060120240536,-0.0300601202404809,0.1982290196217399
-13.026052104208476,-0.0260521042084168,-0.1221299878146466
-11.022044088176417,-0.0220440881763528,9.337301001779478
-9.018036072144357,-0.0180360721442887,0.1067108817816801
-7.014028056112295,-0.0140280561122245,-0.2225261844796206
-5.010020040080235,-0.0100200400801604,0.8109121212534642
-3.006012024048175,-0.0060120240480963,0.0340015580228666
-1.0020040080160584,-0.0020040080160321,-0.3906812486492411
